date,state,positive,negative,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,recovered,death,hospitalized,deathIncrease,hospitalizedIncrease,new_cases,date_string,week_number,color,change,death_change
2020-03-06,AK,0.0,8.0,,,,,,0.0,,,,1.0,2020-03-06,0,blue,,
2020-03-13,AK,1.0,59.0,,,,,,0.0,,0.0,0.0,1.0,2020-03-13,1,blue,0.0,
2020-03-20,AK,12.0,686.0,,,,,,0.0,,0.0,0.0,11.0,2020-03-20,2,blue,10.0,
2020-03-27,AK,69.0,2319.0,,3.0,,,,1.0,3.0,0.0,0.0,57.0,2020-03-27,3,blue,4.181818181818182,inf
2020-04-03,AK,157.0,5859.0,,15.0,,,,3.0,15.0,0.0,6.0,88.0,2020-04-03,4,blue,0.5438596491228069,2.0
2020-04-10,AK,246.0,7186.0,,28.0,,,55.0,7.0,28.0,0.0,1.0,89.0,2020-04-10,5,blue,0.011363636363636465,1.3333333333333335
2020-04-17,AK,309.0,9141.0,,36.0,,,128.0,9.0,36.0,0.0,1.0,63.0,2020-04-17,6,blue,-0.2921348314606742,0.2857142857142858
2020-04-24,AK,339.0,11942.0,36.0,,,,208.0,9.0,,0.0,0.0,30.0,2020-04-24,7,blue,-0.5238095238095238,0.0
2020-05-01,AK,364.0,19961.0,25.0,,,,254.0,9.0,,0.0,0.0,25.0,2020-05-01,8,blue,-0.16666666666666663,0.0
2020-05-08,AK,377.0,25096.0,16.0,,,,305.0,10.0,,0.0,0.0,13.0,2020-05-08,9,blue,-0.48,0.11111111111111116
2020-05-15,AK,385.0,25096.0,16.0,,,,305.0,12.0,,0.0,0.0,8.0,2020-05-15,10,red,-0.41733333333333333,0.11111111111111116
2020-05-22,AK,390.0,25096.0,16.0,,,,305.0,14.0,,0.0,0.0,5.0,2020-05-22,11,red,-0.42986666666666673,0.11111111111111116
2020-03-07,AL,0.0,,,,,,,,,,,1.0,2020-03-07,0,blue,,
2020-03-14,AL,6.0,22.0,,,,,,,,0.0,0.0,6.0,2020-03-14,1,blue,5.0,
2020-03-21,AL,124.0,28.0,,,,,,0.0,,0.0,0.0,118.0,2020-03-21,2,blue,18.666666666666668,
2020-03-28,AL,696.0,4184.0,,,,,,3.0,,0.0,0.0,572.0,2020-03-28,3,blue,3.8474576271186445,inf
2020-04-04,AL,1580.0,9273.0,,212.0,,,,43.0,212.0,8.0,212.0,884.0,2020-04-04,4,blue,0.5454545454545454,13.333333333333334
2020-04-11,AL,3191.0,18058.0,,402.0,,177.0,,91.0,402.0,11.0,34.0,1611.0,2020-04-11,5,blue,0.8223981900452488,1.116279069767442
2020-04-18,AL,4655.0,37883.0,,620.0,,247.0,,146.0,620.0,2.0,26.0,1464.0,2020-04-18,6,blue,-0.0912476722532588,0.6043956043956045
2020-04-25,AL,6137.0,65207.0,,839.0,,288.0,,212.0,839.0,15.0,71.0,1482.0,2020-04-25,7,blue,0.012295081967213184,0.452054794520548
2020-05-02,AL,7434.0,84775.0,,1023.0,,335.0,,288.0,1023.0,9.0,15.0,1297.0,2020-05-02,8,blue,-0.12483130904183537,0.35849056603773577
2020-05-09,AL,9567.0,115927.0,,1228.0,,459.0,,388.0,1228.0,13.0,21.0,2133.0,2020-05-09,9,blue,0.6445643793369313,0.3472222222222223
2020-05-16,AL,12747.0,115927.0,,1228.0,,459.0,,523.0,1228.0,13.0,21.0,3180.0,2020-05-16,10,red,0.49068524166117805,0.3472222222222223
2020-05-23,AL,17586.0,115927.0,,1228.0,,459.0,,705.0,1228.0,13.0,21.0,4839.0,2020-05-23,11,red,0.5214610691963287,0.3472222222222223
2020-03-06,AR,0.0,6.0,,,,,,,,,,1.0,2020-03-06,0,blue,,
2020-03-13,AR,9.0,30.0,,,,,,,,0.0,0.0,9.0,2020-03-13,1,blue,8.0,
2020-03-20,AR,96.0,351.0,,,,,,,,0.0,0.0,87.0,2020-03-20,2,blue,8.666666666666666,
2020-03-27,AR,381.0,1545.0,48.0,,,,19.0,3.0,,0.0,0.0,285.0,2020-03-27,3,blue,2.2758620689655173,
2020-04-03,AR,704.0,8995.0,71.0,105.0,,,60.0,12.0,105.0,0.0,5.0,323.0,2020-04-03,4,blue,0.1333333333333333,3.0
2020-04-10,AR,1171.0,15949.0,86.0,130.0,,43.0,312.0,23.0,130.0,2.0,0.0,467.0,2020-04-10,5,blue,0.44582043343653255,0.9166666666666667
2020-04-17,AR,1695.0,21799.0,83.0,,,,593.0,37.0,,0.0,0.0,524.0,2020-04-17,6,blue,0.12205567451820132,0.6086956521739131
2020-04-24,AR,2741.0,32837.0,101.0,291.0,,,929.0,45.0,291.0,0.0,0.0,1046.0,2020-04-24,7,blue,0.9961832061068703,0.21621621621621623
2020-05-01,AR,3321.0,46355.0,95.0,414.0,,,1973.0,64.0,414.0,3.0,12.0,580.0,2020-05-01,8,blue,-0.4455066921606119,0.4222222222222223
2020-05-08,AR,3694.0,60300.0,70.0,466.0,,,2159.0,88.0,466.0,1.0,4.0,373.0,2020-05-08,9,blue,-0.3568965517241379,0.375
2020-05-15,AR,3928.0,60300.0,70.0,466.0,,,2159.0,121.0,466.0,1.0,4.0,234.0,2020-05-15,10,red,-0.3746185798114327,0.375
2020-05-22,AR,4076.0,60300.0,70.0,466.0,,,2159.0,167.0,466.0,1.0,4.0,148.0,2020-05-22,11,red,-0.37107417419397376,0.375
2020-03-04,AZ,2.0,27.0,,,,,,,,,,1.0,2020-03-04,0,blue,,
2020-03-11,AZ,9.0,59.0,,,,,,,,0.0,0.0,7.0,2020-03-11,1,blue,6.0,
2020-03-18,AZ,28.0,148.0,,,,,,0.0,,0.0,0.0,19.0,2020-03-18,2,blue,1.7142857142857144,
2020-03-25,AZ,450.0,323.0,,,,,,6.0,,1.0,0.0,422.0,2020-03-25,3,blue,21.210526315789473,inf
2020-04-01,AZ,1413.0,19645.0,,,,,,29.0,,5.0,0.0,963.0,2020-04-01,4,blue,1.2819905213270144,3.833333333333333
2020-04-08,AZ,2726.0,31838.0,,,,,,80.0,,7.0,0.0,1313.0,2020-04-08,5,blue,0.3634475597092419,1.7586206896551726
2020-04-15,AZ,3962.0,41348.0,590.0,,286.0,,385.0,142.0,,11.0,0.0,1236.0,2020-04-15,6,blue,-0.05864432597105862,0.7749999999999999
2020-04-22,AZ,5459.0,51142.0,664.0,,300.0,,1265.0,229.0,,21.0,0.0,1497.0,2020-04-22,7,blue,0.21116504854368934,0.6126760563380282
2020-04-29,AZ,7202.0,61611.0,756.0,1131.0,312.0,,1475.0,304.0,1131.0,11.0,36.0,1743.0,2020-04-29,8,blue,0.1643286573146292,0.32751091703056767
2020-05-06,AZ,9707.0,82030.0,754.0,1430.0,286.0,,1693.0,426.0,1430.0,31.0,33.0,2505.0,2020-05-06,9,blue,0.43717728055077454,0.4013157894736843
2020-05-13,AZ,13171.0,82030.0,754.0,1430.0,286.0,,1693.0,597.0,1430.0,31.0,33.0,3464.0,2020-05-13,10,red,0.38260755590354545,0.4013157894736843
2020-05-20,AZ,17999.0,82030.0,754.0,1430.0,286.0,,1693.0,837.0,1430.0,31.0,33.0,4828.0,2020-05-20,11,red,0.3935215008329913,0.4013157894736843
2020-03-04,CA,53.0,462.0,,,,,,,,,,1.0,2020-03-04,0,blue,,
2020-03-11,CA,157.0,916.0,,,,,,,,0.0,0.0,104.0,2020-03-11,1,blue,103.0,
2020-03-18,CA,611.0,7981.0,,,,,,13.0,,2.0,0.0,454.0,2020-03-18,2,blue,3.365384615384615,
2020-03-25,CA,2355.0,15921.0,,,,,,53.0,,13.0,0.0,1744.0,2020-03-25,3,blue,2.841409691629956,3.0769230769230766
2020-04-01,CA,8155.0,21772.0,1855.0,,774.0,,,171.0,,18.0,0.0,5800.0,2020-04-01,4,blue,2.3256880733944953,2.2264150943396226
2020-04-08,CA,16957.0,127307.0,2714.0,,1154.0,,,442.0,,68.0,0.0,8802.0,2020-04-08,5,blue,0.5175862068965518,1.584795321637427
2020-04-15,CA,24424.0,192062.0,5163.0,,1175.0,,,821.0,,63.0,0.0,7467.0,2020-04-15,6,blue,-0.15167007498295837,0.8574660633484164
2020-04-22,CA,35396.0,429931.0,4984.0,,1551.0,,,1354.0,,86.0,0.0,10972.0,2020-04-22,7,blue,0.46939868755859115,0.6492082825822167
2020-04-29,CA,46500.0,556639.0,5011.0,,1512.0,,,1887.0,,78.0,0.0,11104.0,2020-04-29,8,blue,0.012030623405030916,0.39364844903988194
2020-05-06,CA,58815.0,750221.0,4681.0,,1415.0,,,2412.0,,95.0,0.0,12315.0,2020-05-06,9,blue,0.1090597982708934,0.2782193958664547
2020-05-13,CA,72235.0,750221.0,4681.0,,1415.0,,,3084.0,,95.0,0.0,13420.0,2020-05-13,10,red,0.0896539632977209,0.2782193958664547
2020-05-20,CA,86911.0,750221.0,4681.0,,1415.0,,,3943.0,,95.0,0.0,14676.0,2020-05-20,11,red,0.09353513029235541,0.2782193958664547
2020-03-05,CO,0.0,19.0,,,,,,,,,,1.0,2020-03-05,0,blue,,
2020-03-12,CO,45.0,298.0,,,,,,,,0.0,0.0,45.0,2020-03-12,1,blue,44.0,
2020-03-19,CO,216.0,2112.0,,,,,,2.0,,0.0,0.0,171.0,2020-03-19,2,blue,2.8,
2020-03-26,CO,1086.0,6978.0,230.0,148.0,,,,19.0,148.0,8.0,64.0,870.0,2020-03-26,3,blue,4.087719298245614,8.5
2020-04-02,CO,3342.0,15303.0,698.0,620.0,,,,80.0,620.0,11.0,111.0,2256.0,2020-04-02,4,blue,1.593103448275862,3.2105263157894735
2020-04-09,CO,5655.0,23544.0,848.0,1162.0,,,,193.0,1162.0,14.0,83.0,2313.0,2020-04-09,5,blue,0.025265957446808596,1.4125
2020-04-16,CO,8280.0,32253.0,859.0,1636.0,,,,357.0,1636.0,28.0,80.0,2625.0,2020-04-16,6,blue,0.13488975356679633,0.849740932642487
2020-04-23,CO,10878.0,39767.0,859.0,2123.0,,,,508.0,2123.0,22.0,120.0,2598.0,2020-04-23,7,blue,-0.010285714285714231,0.4229691876750701
2020-04-30,CO,14758.0,56301.0,966.0,2621.0,,,2415.0,766.0,2621.0,6.0,11.0,3880.0,2020-04-30,8,blue,0.4934565050038491,0.5078740157480315
2020-05-07,CO,17830.0,73517.0,798.0,2986.0,,,2869.0,921.0,2986.0,18.0,67.0,3072.0,2020-05-07,9,blue,-0.2082474226804124,0.2023498694516972
2020-05-14,CO,20694.0,73517.0,798.0,2986.0,,,2869.0,1108.0,2986.0,18.0,67.0,2864.0,2020-05-14,10,red,-0.06790663714356011,0.2023498694516972
2020-05-21,CO,23284.0,73517.0,798.0,2986.0,,,2869.0,1333.0,2986.0,18.0,67.0,2590.0,2020-05-21,11,red,-0.09597479425093058,0.2023498694516972
2020-03-07,CT,0.0,,,,,,,,,,,1.0,2020-03-07,0,blue,,
2020-03-14,CT,11.0,125.0,,,,,,,,0.0,0.0,11.0,2020-03-14,1,blue,10.0,
2020-03-21,CT,194.0,2106.0,,,,,,4.0,,1.0,0.0,183.0,2020-03-21,2,blue,15.636363636363637,
2020-03-28,CT,1291.0,7109.0,173.0,,,,,27.0,,0.0,0.0,1097.0,2020-03-28,3,blue,4.994535519125683,5.75
2020-04-04,CT,5276.0,16753.0,1033.0,,,,,165.0,,34.0,0.0,3985.0,2020-04-04,4,blue,2.632634457611668,5.111111111111111
2020-04-11,CT,11510.0,28321.0,1593.0,,,,,494.0,,46.0,0.0,6234.0,2020-04-11,5,blue,0.564366373902133,1.9939393939393941
2020-04-18,CT,16809.0,38653.0,1946.0,,,,,1036.0,,0.0,0.0,5299.0,2020-04-18,6,blue,-0.14998395893487326,1.097165991902834
2020-04-25,CT,24582.0,53020.0,1810.0,,,,,1862.0,,98.0,0.0,7773.0,2020-04-25,7,blue,0.4668805434987733,0.7972972972972974
2020-05-02,CT,28764.0,71493.0,1592.0,7758.0,,,4346.0,2339.0,7758.0,0.0,0.0,4182.0,2020-05-02,8,blue,-0.4619837900424546,0.2561761546723953
2020-05-09,CT,32984.0,90585.0,1301.0,9389.0,,,5413.0,2932.0,9389.0,58.0,0.0,4220.0,2020-05-09,9,blue,0.009086561453849784,0.25352714835399737
2020-05-16,CT,36845.0,90585.0,1301.0,9389.0,,,5413.0,3676.0,9389.0,58.0,0.0,3861.0,2020-05-16,10,red,-0.08512750884541109,0.25352714835399737
2020-05-23,CT,40451.0,90585.0,1301.0,9389.0,,,5413.0,4608.0,9389.0,58.0,0.0,3606.0,2020-05-23,11,red,-0.06628469478555893,0.25352714835399737
2020-03-05,DC,0.0,6.0,,,,,,,,,,1.0,2020-03-05,0,blue,,
2020-03-12,DC,10.0,20.0,,,,,,,,0.0,0.0,10.0,2020-03-12,1,blue,9.0,
2020-03-19,DC,39.0,153.0,,,,,,0.0,,0.0,0.0,29.0,2020-03-19,2,blue,1.9,
2020-03-26,DC,231.0,1626.0,,,,,21.0,3.0,,1.0,0.0,192.0,2020-03-26,3,blue,5.620689655172414,inf
2020-04-02,DC,653.0,4417.0,,,,,173.0,12.0,,1.0,0.0,422.0,2020-04-02,4,blue,1.1979166666666665,3.0
2020-04-09,DC,1523.0,7201.0,,,,,393.0,32.0,,5.0,0.0,870.0,2020-04-09,5,blue,1.0616113744075828,1.6666666666666665
2020-04-16,DC,2350.0,9800.0,313.0,,105.0,,552.0,81.0,,9.0,0.0,827.0,2020-04-16,6,blue,-0.04942528735632179,1.53125
2020-04-23,DC,3361.0,12569.0,402.0,,120.0,,648.0,139.0,,12.0,0.0,1011.0,2020-04-23,7,blue,0.2224909310761789,0.7160493827160495
2020-04-30,DC,4323.0,15756.0,,,,,660.0,224.0,,19.0,0.0,962.0,2020-04-30,8,blue,-0.048466864490603334,0.6115107913669064
2020-05-07,DC,5654.0,20202.0,447.0,,130.0,,825.0,285.0,,8.0,0.0,1331.0,2020-05-07,9,blue,0.38357588357588357,0.2723214285714286
2020-05-14,DC,7381.0,20202.0,447.0,,130.0,,825.0,363.0,,8.0,0.0,1727.0,2020-05-14,10,red,0.2971673339625862,0.2723214285714286
2020-05-21,DC,9652.0,20202.0,447.0,,130.0,,825.0,462.0,,8.0,0.0,2271.0,2020-05-21,11,red,0.3144490438852457,0.2723214285714286
2020-03-06,DE,0.0,10.0,,,,,,,,,,1.0,2020-03-06,0,blue,,
2020-03-13,DE,4.0,30.0,,,,,,,,0.0,0.0,4.0,2020-03-13,1,blue,3.0,
2020-03-20,DE,38.0,36.0,,,,,,0.0,,0.0,0.0,34.0,2020-03-20,2,blue,7.5,
2020-03-27,DE,163.0,36.0,15.0,,,,9.0,2.0,,1.0,0.0,125.0,2020-03-27,3,blue,2.676470588235294,inf
2020-04-03,DE,450.0,4995.0,63.0,,,,71.0,14.0,,2.0,0.0,287.0,2020-04-03,4,blue,1.2959999999999998,6.0
2020-04-10,DE,1326.0,10415.0,181.0,,,,177.0,23.0,,0.0,0.0,876.0,2020-04-10,5,blue,2.052264808362369,0.6428571428571428
2020-04-17,DE,2323.0,11694.0,224.0,,,,423.0,61.0,,9.0,0.0,997.0,2020-04-17,6,blue,0.13812785388127846,1.652173913043478
2020-04-24,DE,3442.0,13937.0,277.0,,,,703.0,100.0,,8.0,0.0,1119.0,2020-04-24,7,blue,0.12236710130391182,0.639344262295082
2020-05-01,DE,4918.0,17667.0,281.0,,,,1403.0,159.0,,7.0,0.0,1476.0,2020-05-01,8,blue,0.3190348525469169,0.5900000000000001
2020-05-08,DE,6111.0,22153.0,289.0,,,,2288.0,213.0,,11.0,0.0,1193.0,2020-05-08,9,blue,-0.1917344173441734,0.3396226415094339
2020-05-15,DE,7198.0,22153.0,289.0,,,,2288.0,286.0,,11.0,0.0,1087.0,2020-05-15,10,red,-0.08958056336595537,0.3396226415094339
2020-05-22,DE,8166.0,22153.0,289.0,,,,2288.0,384.0,,11.0,0.0,968.0,2020-05-22,11,red,-0.11001133416159897,0.3396226415094339
2020-03-04,FL,2.0,24.0,,,,,,,,,,1.0,2020-03-04,0,blue,,
2020-03-11,FL,28.0,301.0,,,,,,2.0,,2.0,0.0,26.0,2020-03-11,1,blue,25.0,
2020-03-18,FL,314.0,1225.0,,,,,,7.0,,1.0,0.0,286.0,2020-03-18,2,blue,10.0,2.5
2020-03-25,FL,1682.0,15374.0,,316.0,,,,22.0,316.0,4.0,57.0,1368.0,2020-03-25,3,blue,3.7832167832167833,2.142857142857143
2020-04-01,FL,6955.0,59529.0,,949.0,,,,87.0,949.0,10.0,126.0,5273.0,2020-04-01,4,blue,2.85453216374269,2.9545454545454546
2020-04-08,FL,15455.0,127679.0,,2062.0,,,,309.0,2062.0,13.0,63.0,8500.0,2020-04-08,5,blue,0.6119855869523989,2.5517241379310347
2020-04-15,FL,22511.0,190998.0,,3344.0,,,,609.0,3344.0,72.0,284.0,7056.0,2020-04-15,6,blue,-0.16988235294117648,0.970873786407767
2020-04-22,FL,28309.0,260318.0,,4469.0,,,,910.0,4469.0,54.0,234.0,5798.0,2020-04-22,7,blue,-0.17828798185941042,0.49425287356321834
2020-04-29,FL,33193.0,340295.0,,5624.0,,,,1240.0,5624.0,86.0,358.0,4884.0,2020-04-29,8,blue,-0.15764056571231455,0.3626373626373627
2020-05-06,FL,38002.0,442049.0,,6776.0,,,,1605.0,6776.0,69.0,230.0,4809.0,2020-05-06,9,blue,-0.01535626535626533,0.2943548387096775
2020-05-13,FL,42601.0,442049.0,,6776.0,,,,2078.0,6776.0,69.0,230.0,4599.0,2020-05-13,10,red,-0.043813125427475175,0.2943548387096775
2020-05-20,FL,47025.0,442049.0,,6776.0,,,,2690.0,6776.0,69.0,230.0,4424.0,2020-05-20,11,red,-0.03812175341323321,0.2943548387096775
2020-03-04,GA,2.0,,,,,,,,,,,1.0,2020-03-04,0,blue,,
2020-03-11,GA,22.0,,,,,,,,,0.0,0.0,20.0,2020-03-11,1,blue,19.0,
2020-03-18,GA,197.0,1311.0,,,,,,1.0,,0.0,0.0,175.0,2020-03-18,2,blue,7.75,
2020-03-25,GA,1247.0,4932.0,,394.0,,,,40.0,394.0,8.0,394.0,1050.0,2020-03-25,3,blue,5.0,39.0
2020-04-01,GA,4638.0,15688.0,,952.0,,,,139.0,952.0,28.0,119.0,3391.0,2020-04-01,4,blue,2.2295238095238097,2.475
2020-04-08,GA,9901.0,28886.0,,1993.0,,,,362.0,1993.0,33.0,219.0,5263.0,2020-04-08,5,blue,0.5520495429076968,1.6043165467625897
2020-04-15,GA,14987.0,49103.0,,2922.0,,,,552.0,2922.0,51.0,153.0,5086.0,2020-04-15,6,blue,-0.033631008930267936,0.5248618784530388
2020-04-22,GA,20740.0,73332.0,,3959.0,,,,836.0,3959.0,37.0,180.0,5753.0,2020-04-22,7,blue,0.13114431773495872,0.5144927536231885
2020-04-29,GA,25572.0,118367.0,,5056.0,,1148.0,,1093.0,5056.0,67.0,242.0,4832.0,2020-04-29,8,blue,-0.16009038762384842,0.3074162679425838
2020-05-06,GA,30696.0,173441.0,,5765.0,,1343.0,,1311.0,5765.0,23.0,131.0,5124.0,2020-05-06,9,blue,0.060430463576159,0.19945105215004566
2020-05-13,GA,35904.0,173441.0,,5765.0,,1343.0,,1573.0,5765.0,23.0,131.0,5208.0,2020-05-13,10,red,0.016326293336157517,0.19945105215004566
2020-05-20,GA,41243.0,173441.0,,5765.0,,1343.0,,1887.0,5765.0,23.0,131.0,5339.0,2020-05-20,11,red,0.025147127384157815,0.19945105215004566
2020-03-07,HI,1.0,,,,,,,,,,,1.0,2020-03-07,0,blue,,
2020-03-14,HI,2.0,,,,,,,,,0.0,0.0,1.0,2020-03-14,1,blue,0.0,
2020-03-21,HI,37.0,124.0,,,,,,,,0.0,0.0,35.0,2020-03-21,2,blue,34.0,
2020-03-28,HI,120.0,4357.0,,8.0,,,,,8.0,0.0,1.0,83.0,2020-03-28,3,blue,1.3714285714285714,
2020-04-04,HI,319.0,11959.0,,18.0,,6.0,78.0,3.0,18.0,1.0,3.0,199.0,2020-04-04,4,blue,1.3975903614457832,
2020-04-11,HI,465.0,17066.0,,43.0,,6.0,284.0,8.0,43.0,2.0,1.0,146.0,2020-04-11,5,blue,-0.26633165829145733,1.6666666666666665
2020-04-18,HI,553.0,21790.0,,48.0,,,390.0,9.0,48.0,0.0,3.0,88.0,2020-04-18,6,blue,-0.3972602739726028,0.125
2020-04-25,HI,601.0,27439.0,,67.0,,,463.0,13.0,67.0,1.0,4.0,48.0,2020-04-25,7,blue,-0.4545454545454546,0.4444444444444444
2020-05-02,HI,619.0,31366.0,,72.0,,,532.0,16.0,72.0,0.0,2.0,18.0,2020-05-02,8,blue,-0.625,0.23076923076923084
2020-05-09,HI,629.0,35633.0,,81.0,,,566.0,17.0,81.0,0.0,7.0,10.0,2020-05-09,9,blue,-0.4444444444444444,0.0625
2020-05-16,HI,635.0,35633.0,,81.0,,,566.0,19.0,81.0,0.0,7.0,6.0,2020-05-16,10,red,-0.48055555555555557,0.0625
2020-05-23,HI,639.0,35633.0,,81.0,,,566.0,21.0,81.0,0.0,7.0,4.0,2020-05-23,11,red,-0.4733333333333334,0.0625
2020-03-06,IA,0.0,15.0,,,,,,,,,,1.0,2020-03-06,0,blue,,
2020-03-13,IA,16.0,83.0,,,,,,,,0.0,0.0,16.0,2020-03-13,1,blue,15.0,
2020-03-20,IA,45.0,642.0,,,,,,,,0.0,0.0,29.0,2020-03-20,2,blue,0.8125,
2020-03-27,IA,235.0,3740.0,32.0,50.0,,,18.0,3.0,50.0,2.0,4.0,190.0,2020-03-27,3,blue,5.551724137931035,
2020-04-03,IA,699.0,8754.0,80.0,138.0,,,188.0,11.0,138.0,0.0,18.0,464.0,2020-04-03,4,blue,1.4421052631578948,2.6666666666666665
2020-04-10,IA,1388.0,14565.0,125.0,,55.0,,506.0,31.0,,2.0,0.0,689.0,2020-04-10,5,blue,0.4849137931034482,1.8181818181818183
2020-04-17,IA,2332.0,19460.0,183.0,,88.0,,1007.0,64.0,,4.0,0.0,944.0,2020-04-17,6,blue,0.37010159651669094,1.064516129032258
2020-04-24,IA,4445.0,27528.0,278.0,,104.0,,1604.0,107.0,,11.0,0.0,2113.0,2020-04-24,7,blue,1.2383474576271185,0.671875
2020-05-01,IA,7884.0,37708.0,345.0,,121.0,,2899.0,170.0,,8.0,0.0,3439.0,2020-05-01,8,blue,0.6275437766209182,0.5887850467289719
